Invoice ID,Branch City,Customer type,Gender,Product line,Unit price,Quantity,Total,Date,Time,Payment,cogs,gross income,Rating
585-90-0249,Yangon,Member,Male,Electronic accessories,73.26,1,76.923,1/27/2019,18:08,Ewallet,73.26,3.663,9.7
862-29-5914,Naypyitaw,Normal,Female,Sports and travel,22.38,1,23.499,1/30/2019,17:08,Credit card,22.38,1.119,8.6
845-94-6841,Naypyitaw,Member,Female,Food and beverages,72.88,9,688.716,1/8/2019,19:38,Cash,655.92,32.796,4
125-45-2293,Yangon,Normal,Female,Fashion accessories,99.1,6,624.33,1/19/2019,13:11,Cash,594.6,29.73,4.2
843-73-4724,Yangon,Normal,Male,Fashion accessories,74.1,1,77.805,1/25/2019,11:05,Cash,74.1,3.705,9.2
409-33-9708,Yangon,Normal,Female,Fashion accessories,98.48,2,206.808,2/19/2019,10:12,Ewallet,196.96,9.848,9.2
658-66-3967,Naypyitaw,Normal,Male,Health and beauty,53.19,7,390.9465,1/14/2019,15:42,Ewallet,372.33,18.6165,5
866-70-2814,Mandalay,Normal,Female,Electronic accessories,52.79,10,554.295,2/25/2019,11:58,Ewallet,527.9,26.395,10
160-22-2687,Yangon,Member,Female,Health and beauty,95.95,5,503.7375,1/23/2019,14:21,Ewallet,479.75,23.9875,8.8
895-03-6665,Mandalay,Normal,Female,Fashion accessories,36.51,9,345.0195,2/16/2019,10:52,Cash,328.59,16.4295,4.2
770-42-8960,Mandalay,Normal,Male,Food and beverages,21.12,8,177.408,1/1/2019,19:31,Cash,168.96,8.448,6.3
748-45-2862,Yangon,Member,Female,Home and lifestyle,28.31,4,118.902,3/7/2019,18:35,Cash,113.24,5.662,8.2
234-36-2483,Mandalay,Normal,Male,Health and beauty,57.59,6,362.817,2/15/2019,13:51,Cash,345.54,17.277,5.1
316-66-3011,Yangon,Member,Female,Food and beverages,47.63,9,450.1035,1/23/2019,12:35,Cash,428.67,21.4335,5
848-95-6252,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,90.5835,2/20/2019,13:24,Ewallet,86.27,4.3135,7
840-76-5966,Yangon,Member,Male,Sports and travel,12.76,2,26.796,1/8/2019,18:06,Ewallet,25.52,1.276,7.8
152-03-4217,Mandalay,Normal,Female,Home and lifestyle,11.28,9,106.596,3/17/2019,11:55,Credit card,101.52,5.076,4.3
533-66-5566,Mandalay,Normal,Female,Home and lifestyle,51.07,7,375.3645,1/12/2019,11:42,Cash,357.49,17.8745,7
124-31-1458,Yangon,Member,Female,Electronic accessories,79.59,3,250.7085,1/8/2019,14:30,Cash,238.77,11.9385,6.6
176-78-1170,Naypyitaw,Member,Male,Health and beauty,33.81,3,106.5015,1/26/2019,15:11,Ewallet,101.43,5.0715,7.3
361-59-0574,Mandalay,Member,Male,Sports and travel,90.53,8,760.452,3/15/2019,14:48,Credit card,724.24,36.212,6.5
101-81-4070,Naypyitaw,Member,Female,Health and beauty,62.82,2,131.922,1/17/2019,12:36,Ewallet,125.64,6.282,4.9
631-34-1880,Naypyitaw,Member,Male,Food and beverages,24.31,3,76.5765,1/8/2019,19:09,Credit card,72.93,3.6465,4.3
852-82-2749,Yangon,Normal,Male,Sports and travel,64.59,4,271.278,1/6/2019,13:35,Ewallet,258.36,12.918,9.3
873-14-6353,Yangon,Member,Male,Food and beverages,24.82,7,182.427,2/16/2019,10:33,Credit card,173.74,8.687,7.1
584-66-4073,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,59.325,3/13/2019,15:45,Ewallet,56.5,2.825,9.6
544-55-9589,Mandalay,Member,Female,Electronic accessories,21.43,10,225.015,1/28/2019,11:51,Cash,214.3,10.715,6.2
166-19-2553,Yangon,Member,Male,Sports and travel,89.06,6,561.078,1/18/2019,17:26,Cash,534.36,26.718,9.9
737-88-5876,Yangon,Member,Male,Home and lifestyle,23.29,4,97.818,3/19/2019,11:52,Credit card,93.16,4.658,5.9
154-87-7367,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,548.184,3/15/2019,14:04,Ewallet,522.08,26.104,6.3
885-56-0389,Naypyitaw,Member,Male,Fashion accessories,52.35,1,54.9675,2/12/2019,17:49,Cash,52.35,2.6175,4
608-05-3804,Mandalay,Member,Male,Electronic accessories,39.75,1,41.7375,2/25/2019,20:19,Cash,39.75,1.9875,6.1
448-61-3783,Yangon,Normal,Female,Electronic accessories,90.02,8,756.168,3/21/2019,16:08,Credit card,720.16,36.008,4.5
761-49-0439,Mandalay,Member,Female,Electronic accessories,12.1,8,101.64,1/19/2019,10:17,Ewallet,96.8,4.84,8.6
490-95-0021,Mandalay,Member,Female,Food and beverages,33.21,10,348.705,1/8/2019,14:25,Ewallet,332.1,16.605,6
115-38-7388,Naypyitaw,Member,Female,Fashion accessories,10.18,8,85.512,3/30/2019,12:51,Credit card,81.44,4.072,9.5
311-13-6971,Mandalay,Member,Male,Sports and travel,31.99,10,335.895,2/20/2019,15:18,Credit card,319.9,15.995,9.9
291-55-6563,Yangon,Member,Female,Home and lifestyle,34.42,6,216.846,3/30/2019,12:45,Ewallet,206.52,10.326,7.5
548-48-3156,Yangon,Member,Female,Food and beverages,83.34,2,175.014,3/19/2019,13:37,Cash,166.68,8.334,7.6
460-93-5834,Yangon,Normal,Male,Sports and travel,45.58,7,335.013,1/13/2019,10:03,Cash,319.06,15.953,5
325-89-4209,Yangon,Member,Male,Food and beverages,87.9,1,92.295,2/5/2019,19:42,Ewallet,87.9,4.395,6.7
884-80-6021,Yangon,Member,Female,Electronic accessories,73.47,10,771.435,3/23/2019,13:14,Ewallet,734.7,36.735,9.5
137-74-8729,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,102.396,3/13/2019,12:47,Ewallet,97.52,4.876,6.8
880-46-5796,Yangon,Member,Male,Sports and travel,76.92,10,807.66,3/17/2019,19:53,Ewallet,769.2,38.46,5.6
389-70-2397,Naypyitaw,Normal,Female,Health and beauty,83.66,5,439.215,2/21/2019,10:26,Cash,418.3,20.915,7.2
114-35-5271,Mandalay,Normal,Female,Electronic accessories,57.91,8,486.444,2/7/2019,15:06,Cash,463.28,23.164,8.1
607-76-6216,Naypyitaw,Member,Female,Fashion accessories,92.49,5,485.5725,3/2/2019,16:35,Credit card,462.45,23.1225,8.6
715-20-1673,Mandalay,Normal,Male,Electronic accessories,28.38,5,148.995,3/6/2019,20:57,Cash,141.9,7.095,9.4
811-35-1094,Mandalay,Member,Male,Electronic accessories,50.45,6,317.835,2/6/2019,15:16,Credit card,302.7,15.135,8.9
699-88-1972,Mandalay,Normal,Male,Health and beauty,99.16,8,832.944,1/28/2019,17:47,Credit card,793.28,39.664,4.2
781-84-8059,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,446.439,1/18/2019,16:23,Ewallet,425.18,21.259,5
409-49-6995,Naypyitaw,Member,Female,Food and beverages,47.27,6,297.801,2/5/2019,10:17,Cash,283.62,14.181,8.8
725-54-0677,Naypyitaw,Member,Male,Health and beauty,85.6,7,629.16,3/2/2019,13:50,Cash,599.2,29.96,5.3
146-09-5432,Yangon,Member,Male,Food and beverages,35.04,9,331.128,2/9/2019,19:17,Ewallet,315.36,15.768,4.6
377-79-7592,Naypyitaw,Member,Female,Electronic accessories,44.84,9,423.738,1/14/2019,14:00,Credit card,403.56,20.178,7.5
509-10-0516,Mandalay,Normal,Male,Home and lifestyle,45.97,4,193.074,2/9/2019,12:02,Ewallet,183.88,9.194,5.1
595-94-9924,Yangon,Member,Female,Health and beauty,27.73,5,145.5825,3/26/2019,20:21,Credit card,138.65,6.9325,4.2
865-41-9075,Yangon,Normal,Male,Food and beverages,11.53,7,84.7455,1/28/2019,17:35,Cash,80.71,4.0355,8.1
545-07-8534,Naypyitaw,Normal,Female,Health and beauty,58.32,2,122.472,2/14/2019,12:42,Ewallet,116.64,5.832,6
118-62-1812,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,329.196,3/24/2019,17:56,Cash,313.52,15.676,7.9
450-42-3339,Naypyitaw,Normal,Male,Health and beauty,84.61,10,888.405,2/9/2019,18:58,Credit card,846.1,42.305,8.8
851-98-3555,Mandalay,Normal,Female,Health and beauty,82.88,5,435.12,3/24/2019,14:08,Credit card,414.4,20.72,6.6
186-71-5196,Yangon,Member,Female,Food and beverages,79.54,2,167.034,3/27/2019,16:30,Ewallet,159.08,7.954,6.2
624-01-8356,Mandalay,Normal,Female,Home and lifestyle,49.01,10,514.605,1/27/2019,10:44,Credit card,490.1,24.505,4.2
313-66-9943,Mandalay,Member,Female,Food and beverages,29.15,3,91.8225,3/27/2019,20:29,Credit card,87.45,4.3725,7.3
151-27-8496,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,235.746,1/19/2019,11:43,Ewallet,224.52,11.226,8.6
453-33-6436,Yangon,Normal,Female,Home and lifestyle,93.12,8,782.208,2/7/2019,10:09,Cash,744.96,37.248,6.8
522-57-8364,Yangon,Member,Male,Fashion accessories,51.34,8,431.256,1/31/2019,10:00,Ewallet,410.72,20.536,7.6
459-45-2396,Yangon,Member,Female,Food and beverages,99.6,3,313.74,2/25/2019,18:45,Cash,298.8,14.94,5.8
717-96-4189,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,223.587,2/2/2019,12:40,Cash,212.94,10.647,4.1
722-13-2115,Naypyitaw,Member,Male,Sports and travel,42.85,1,44.9925,3/14/2019,15:36,Credit card,42.85,2.1425,9.3
749-81-8133,Yangon,Normal,Female,Fashion accessories,94.67,4,397.614,3/11/2019,12:04,Cash,378.68,18.934,6.8
777-67-2495,Mandalay,Normal,Male,Home and lifestyle,68.97,3,217.2555,2/22/2019,11:26,Ewallet,206.91,10.3455,8.7
636-98-3364,Mandalay,Member,Female,Electronic accessories,26.26,3,82.719,3/2/2019,12:36,Ewallet,78.78,3.939,6.3
246-55-6923,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,338.2155,3/10/2019,15:06,Credit card,322.11,16.1055,5.1
181-82-6255,Mandalay,Normal,Female,Home and lifestyle,16.37,6,103.131,2/8/2019,10:58,Cash,98.22,4.911,7
838-02-1821,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,26.733,2/22/2019,12:10,Credit card,25.46,1.273,5.2
887-42-0517,Naypyitaw,Normal,Female,Sports and travel,83.14,7,611.079,1/10/2019,10:31,Credit card,581.98,29.099,6.6
457-12-0244,Naypyitaw,Member,Female,Sports and travel,35.22,6,221.886,3/14/2019,13:49,Ewallet,211.32,10.566,6.5
226-34-0034,Mandalay,Normal,Female,Electronic accessories,13.78,4,57.876,1/10/2019,11:10,Ewallet,55.12,2.756,9
321-49-7382,Mandalay,Member,Male,Sports and travel,88.31,1,92.7255,2/15/2019,17:38,Credit card,88.31,4.4155,5.2
397-25-8725,Yangon,Member,Female,Health and beauty,39.62,9,374.409,1/13/2019,17:54,Credit card,356.58,17.829,6.8
431-66-2305,Mandalay,Normal,Female,Electronic accessories,88.25,9,833.9625,2/15/2019,20:51,Credit card,794.25,39.7125,7.6
825-94-5922,Mandalay,Normal,Male,Sports and travel,25.31,2,53.151,3/2/2019,19:26,Ewallet,50.62,2.531,7.2
641-62-7288,Mandalay,Normal,Male,Home and lifestyle,99.92,6,629.496,3/24/2019,13:33,Ewallet,599.52,29.976,7.1
756-93-1854,Naypyitaw,Member,Female,Fashion accessories,83.35,2,175.035,2/2/2019,14:05,Credit card,166.7,8.335,9.5
243-55-8457,Yangon,Normal,Female,Food and beverages,74.44,10,781.62,2/27/2019,11:40,Ewallet,744.4,37.22,5.1
458-10-8612,Naypyitaw,Normal,Male,Health and beauty,64.08,7,470.988,1/20/2019,12:27,Ewallet,448.56,22.428,7.6
501-61-1753,Mandalay,Normal,Female,Home and lifestyle,63.15,6,397.845,1/3/2019,20:24,Ewallet,378.9,18.945,9.8
235-06-8510,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,270.018,1/24/2019,20:59,Ewallet,257.16,12.858,5.1
433-08-7822,Naypyitaw,Normal,Female,Health and beauty,78.89,7,579.8415,1/5/2019,19:48,Ewallet,552.23,27.6115,7.5
361-85-2571,Yangon,Normal,Female,Sports and travel,89.48,5,469.77,3/30/2019,10:18,Cash,447.4,22.37,7.4
131-70-8179,Yangon,Member,Female,Health and beauty,92.09,3,290.0835,2/17/2019,16:27,Cash,276.27,13.8135,4.2
500-02-2261,Naypyitaw,Normal,Female,Food and beverages,57.29,6,360.927,3/21/2019,17:04,Ewallet,343.74,17.187,5.9
720-72-2436,Yangon,Normal,Male,Food and beverages,66.52,4,279.384,3/2/2019,18:14,Ewallet,266.08,13.304,6.9
702-83-5291,Naypyitaw,Member,Male,Fashion accessories,99.82,9,943.299,3/27/2019,10:43,Cash,898.38,44.919,6.6
809-69-9497,Yangon,Normal,Female,Home and lifestyle,45.68,10,479.64,1/19/2019,19:30,Ewallet,456.8,22.84,5.7
449-16-6770,Yangon,Normal,Male,Health and beauty,50.79,5,266.6475,2/19/2019,14:53,Credit card,253.95,12.6975,5.3
333-23-2632,Yangon,Member,Male,Health and beauty,10.08,7,74.088,3/28/2019,20:14,Cash,70.56,3.528,4.2
489-82-1237,Yangon,Normal,Female,Electronic accessories,93.88,7,690.018,1/5/2019,11:51,Credit card,657.16,32.858,7.3
859-97-6048,Naypyitaw,Member,Male,Electronic accessories,84.25,2,176.925,3/26/2019,14:13,Credit card,168.5,8.425,5.3
676-10-2200,Mandalay,Member,Male,Fashion accessories,53.78,1,56.469,2/3/2019,20:13,Ewallet,53.78,2.689,4.7
373-88-1424,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,188.0025,2/6/2019,18:44,Ewallet,179.05,8.9525,7.9
365-16-4334,Mandalay,Normal,Female,Food and beverages,26.43,8,222.012,2/24/2019,14:26,Ewallet,211.44,10.572,8.9
503-21-4385,Mandalay,Member,Male,Health and beauty,39.91,3,125.7165,2/21/2019,12:40,Ewallet,119.73,5.9865,9.3
305-89-2768,Mandalay,Member,Female,Home and lifestyle,21.9,3,68.985,1/9/2019,18:43,Ewallet,65.7,3.285,4.7
574-80-1489,Mandalay,Member,Female,Food and beverages,62.85,4,263.97,2/25/2019,13:22,Ewallet,251.4,12.57,8.7
784-08-0310,Naypyitaw,Member,Female,Food and beverages,21.04,4,88.368,1/13/2019,13:58,Cash,84.16,4.208,7.6
200-40-6154,Mandalay,Member,Male,Home and lifestyle,65.91,6,415.233,2/9/2019,11:45,Cash,395.46,19.773,5.7
846-10-0341,Yangon,Normal,Female,Fashion accessories,42.57,7,312.8895,1/6/2019,11:51,Cash,297.99,14.8995,6.8
577-34-7579,Naypyitaw,Member,Male,Food and beverages,50.49,9,477.1305,1/10/2019,17:16,Cash,454.41,22.7205,5.4
430-02-3888,Mandalay,Normal,Male,Electronic accessories,46.02,6,289.926,2/7/2019,15:55,Cash,276.12,13.806,7.1
867-47-1948,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,165.9,1/9/2019,12:07,Cash,158,7.9,7.8
384-59-6655,Yangon,Member,Female,Food and beverages,98.66,9,932.337,2/19/2019,15:07,Cash,887.94,44.397,8.4
256-58-3609,Naypyitaw,Member,Male,Fashion accessories,91.98,1,96.579,3/18/2019,15:29,Cash,91.98,4.599,9.8
324-92-3863,Yangon,Member,Male,Electronic accessories,20.89,2,43.869,2/5/2019,18:45,Cash,41.78,2.089,9.8
593-08-5916,Yangon,Normal,Female,Fashion accessories,15.5,1,16.275,3/19/2019,15:23,Credit card,15.5,0.775,7.4
364-34-2972,Naypyitaw,Member,Male,Electronic accessories,96.82,3,304.983,3/30/2019,20:37,Cash,290.46,14.523,6.7
794-42-3736,Mandalay,Normal,Male,Food and beverages,33.33,2,69.993,1/26/2019,14:41,Credit card,66.66,3.333,6.4
172-42-8274,Mandalay,Normal,Female,Electronic accessories,38.27,2,80.367,3/2/2019,18:18,Credit card,76.54,3.827,5.8
558-60-5016,Yangon,Normal,Female,Home and lifestyle,33.3,9,314.685,3/4/2019,15:27,Ewallet,299.7,14.985,7.2
195-06-0432,Yangon,Member,Male,Home and lifestyle,81.01,3,255.1815,1/13/2019,12:55,Credit card,243.03,12.1515,9.3
605-03-2706,Yangon,Normal,Female,Health and beauty,15.8,3,49.77,3/25/2019,18:02,Cash,47.4,2.37,9.5
214-30-2776,Mandalay,Member,Female,Electronic accessories,34.49,5,181.0725,3/11/2019,19:44,Credit card,172.45,8.6225,9
746-04-1077,Mandalay,Member,Female,Food and beverages,84.63,10,888.615,1/1/2019,11:36,Credit card,846.3,42.315,9
448-34-8700,Mandalay,Member,Male,Home and lifestyle,36.91,7,271.2885,2/10/2019,13:51,Ewallet,258.37,12.9185,6.7
452-04-8808,Mandalay,Normal,Male,Electronic accessories,87.08,7,640.038,1/26/2019,15:17,Cash,609.56,30.478,5.5
531-56-4728,Yangon,Normal,Male,Home and lifestyle,80.08,3,252.252,2/11/2019,15:29,Cash,240.24,12.012,5.4
744-82-9138,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,180.873,2/7/2019,17:59,Cash,172.26,8.613,8.2
883-69-1285,Mandalay,Member,Male,Fashion accessories,49.92,2,104.832,3/6/2019,11:55,Credit card,99.84,4.992,7
221-25-5073,Yangon,Normal,Female,Food and beverages,74.66,4,313.572,3/4/2019,10:39,Cash,298.64,14.932,8.5
518-71-6847,Mandalay,Member,Male,Food and beverages,26.6,6,167.58,2/26/2019,15:10,Ewallet,159.6,7.98,4.9
156-20-0370,Mandalay,Normal,Female,Electronic accessories,25.45,1,26.7225,3/10/2019,18:10,Credit card,25.45,1.2725,5.1
151-33-7434,Mandalay,Normal,Female,Food and beverages,67.77,1,71.1585,2/4/2019,20:43,Credit card,67.77,3.3885,6.5
728-47-9078,Naypyitaw,Member,Male,Food and beverages,59.59,4,250.278,1/19/2019,12:46,Cash,238.36,11.918,9.8
809-46-1866,Yangon,Normal,Male,Health and beauty,58.15,4,244.23,1/23/2019,17:44,Cash,232.6,11.63,8.4
139-32-4183,Yangon,Member,Female,Sports and travel,97.48,9,921.186,3/14/2019,14:19,Ewallet,877.32,43.866,7.4
148-41-7930,Naypyitaw,Normal,Male,Health and beauty,99.96,7,734.706,1/23/2019,10:33,Cash,699.72,34.986,6.1
189-40-5216,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,708.3195,1/9/2019,11:40,Cash,674.59,33.7295,6
374-38-5555,Mandalay,Normal,Female,Fashion accessories,63.71,5,334.4775,2/7/2019,19:30,Ewallet,318.55,15.9275,8.5
764-44-8999,Mandalay,Normal,Female,Health and beauty,14.76,2,30.996,2/18/2019,14:42,Ewallet,29.52,1.476,4.3
552-44-5977,Mandalay,Member,Male,Health and beauty,62,8,520.8,1/3/2019,19:08,Credit card,496,24.8,6.2
267-62-7380,Naypyitaw,Member,Male,Electronic accessories,82.34,10,864.57,3/29/2019,19:12,Ewallet,823.4,41.17,4.3
430-53-4718,Mandalay,Member,Male,Health and beauty,75.37,8,633.108,1/28/2019,15:46,Credit card,602.96,30.148,8.4
886-18-2897,Yangon,Normal,Female,Food and beverages,56.56,5,296.94,3/22/2019,19:06,Credit card,282.8,14.14,4.5
602-16-6955,Mandalay,Normal,Female,Sports and travel,76.6,10,804.3,1/24/2019,18:10,Ewallet,766,38.3,6
745-74-0715,Yangon,Normal,Male,Electronic accessories,58.03,2,121.863,3/10/2019,20:46,Ewallet,116.06,5.803,8.8
690-01-6631,Mandalay,Normal,Male,Fashion accessories,17.49,10,183.645,2/22/2019,18:35,Ewallet,174.9,8.745,6.6
652-49-6720,Naypyitaw,Member,Female,Electronic accessories,60.95,1,63.9975,2/18/2019,11:40,Ewallet,60.95,3.0475,5.9
233-67-5758,Naypyitaw,Normal,Male,Health and beauty,40.35,1,42.3675,1/29/2019,13:46,Ewallet,40.35,2.0175,6.2
303-96-2227,Mandalay,Normal,Female,Home and lifestyle,97.38,10,1022.49,3/2/2019,17:16,Ewallet,973.8,48.69,4.4
727-02-1313,Yangon,Member,Male,Food and beverages,31.84,1,33.432,2/9/2019,13:22,Cash,31.84,1.592,7.7
347-56-2442,Yangon,Normal,Male,Home and lifestyle,65.82,1,69.111,2/22/2019,15:33,Cash,65.82,3.291,4.1
849-09-3807,Yangon,Member,Female,Fashion accessories,88.34,7,649.299,2/18/2019,13:28,Cash,618.38,30.919,6.6
